0.0, 2.5955983617645025e-22, 1.88079096131566e-37
0.000244140625, -1.3866363799637197e-21, 9.257018012725514e-38
0.00048828125, -5.83294554462244e-22, -1.557530014839531e-37
0.000732421875, 3.8750671894554973e-22, -1.2048817095928447e-37
0.0009765625, 5.654231216181921e-22, 1.1754943508222875e-38
0.001220703125, 2.2015486497584154e-22, -1.9101783200862172e-38
0.00146484375, -4.036744716454514e-22, 7.640713280344869e-38
0.001708984375, -4.377485383600682e-22, -8.816207631167156e-38
0.001953125, 2.7636143010857895e-22, -9.4039548065783e-38
0.002197265625, 4.683186778054307e-22, 3.9672934340252203e-38
0.00244140625, -2.7788754399258635e-22, 6.171345341817009e-38
0.002685546875, -2.1919326211959008e-22, -3.012204273982112e-38
0.0029296875, 3.1307160231657593e-23, -2.0203809154758067e-38
0.003173828125, 1.7570349396907806e-22, -9.550891600431086e-39
0.00341796875, 9.445435202027084e-23, 2.71833068627654e-38
0.003662109375, -1.5668770015036354e-22, 2.350988701644575e-38
0.00390625, -1.250906834888776e-22, -2.5346596939605574e-38
0.004150390625, 1.206077869046032e-22, -3.719337594398644e-38
0.00439453125, 1.014894528426901e-22, 4.004027632488417e-38
0.004638671875, -6.787979185390142e-23, 2.204051907791789e-39
0.0048828125, -5.628350793699138e-23, -3.3060778616876836e-39
0.005126953125, -5.440704404406701e-24, -7.714181677271262e-39
0.00537109375, 5.474749043087886e-23, -2.077778100574551e-39
0.005615234375, 2.6691335930332335e-23, 6.79582671569135e-39
0.005859375, -4.793173732783535e-23, 4.408103815583578e-39
0.006103515625, -2.3888903305082512e-23, -1.065291755432698e-38
0.00634765625, 3.662491087491807e-23, -2.204051907791789e-39
0.006591796875, 7.702049228998558e-24, 5.290585536476775e-39
0.0068359375, -8.107674442551889e-24, 0.0
0.007080078125, -1.51622414492257e-23, -1.285696946211877e-39
0.00732421875, 1.166002801800606e-24, -2.8469003808977276e-39
0.007568359375, 1.678712158323342e-23, -3.2142423655296924e-40
0.0078125, 1.30996941903416e-25, 1.948634434102376e-39
0.008056640625, -1.4163905703291946e-23, 1.6071211827648462e-40
0.00830078125, 2.82010551794335e-25, -2.204051907791789e-39
0.008544921875, 7.498773535977432e-24, -9.183549615799121e-41
0.0087890625, 2.531661112535082e-24, 8.494783394614187e-40
0.009033203125, -3.30581506285517e-24, 4.735267770646422e-40
0.00927734375, -4.8342198629982004e-24, -3.6734198463196485e-40
0.009521484375, 1.7553975157392858e-24, -1.1020259538958945e-39
0.009765625, 4.8042624627248974e-24, 3.2142423655296924e-40
0.010009765625, -1.0377601713677035e-24, 7.461634062836786e-40
0.01025390625, -3.3847026365934796e-24, -2.1954423300269774e-40
0.010498046875, 5.371137067690085e-25, -2.2958874039497803e-40
0.0107421875, 1.2515526856427819e-24, -8.035605913824231e-41
0.010986328125, 1.0238949692877098e-24, 3.156845180430948e-40
0.01123046875, -1.0087014957037191e-24, 1.3201352572711237e-40
0.011474609375, -1.2231639831435981e-24, -8.322591839317954e-41
0.01171875, 8.461127166006529e-25, -2.396332477872583e-40
0.011962890625, 9.310601868087235e-25, 1.4062310349192404e-40
0.01220703125, -6.186415775231152e-25, 1.4062310349192404e-40
0.012451171875, -4.283434366590483e-25, -6.600676286355618e-41
0.0126953125, 2.2073310382786396e-26, -4.304788882405838e-41
